candidate_id,raw_detection_id,confidence,source_detection_count,tile_name,prediction_index,width_m,height_m,box_area_m2,map_x_min,map_y_min,map_x_max,map_y_max,advisor_label,advisor_notes
C2393,R1866,0.1734572649002075,2,38SMB_00774_r4320_c4320,5,433.114013671875,428.4264373779297,185557.49385589734,443501.1723327637,3655184.7842407227,443934.28634643555,3655613.2106781006,,
C2394,R2432,0.1733404844999313,1,38SMB_01053_r6000_c720,0,934.5897674560547,1110.087890625,1037476.783555001,408141.7099761963,3638439.7633361816,409076.29974365234,3639549.8512268066,,
C2395,R3090,0.1731545627117157,3,38SMB_01269_r7200_c2160,2,624.114875793457,631.0032653808594,393818.52459844085,421605.49518585205,3624833.994140625,422229.6100616455,3625464.997406006,,
C2396,R2200,0.1731157153844833,1,38SMB_00940_r5280_c3840,8,455.4498291015625,447.44873046875,203790.4478237033,440615.30029296875,3645031.8411254883,441070.7501220703,3645479.289855957,,
C2397,R2998,0.1730787903070449,1,38SMB_01239_r6960_c5040,5,729.857177734375,740.3445434570312,540345.7790385932,452826.6079711914,3627799.468383789,453556.4651489258,3628539.812927246,,
C2398,R4523,0.1730206459760666,1,38SMB_01608_r9120_c2880,8,185.3924560546875,646.787109375,119909.45075154305,431813.9685058594,3605601.2817382812,431999.36096191406,3606248.0688476562,,
C2399,R3267,0.1730190217494964,1,38SMB_01309_r7440_c1680,0,781.712646484375,821.35009765625,642059.758529067,417611.8682861328,3623727.8967285156,418393.5809326172,3624549.246826172,,
C2400,R1989,0.1728779077529907,1,38SMB_00832_r4560_c8160,0,853.5773468017578,844.1506958007812,720547.9112224886,481608.16024780273,3652497.20993042,482461.7375946045,3653341.3606262207,,
C2401,R2850,0.1728130728006363,1,38SMB_01194_r6720_c4320,7,208.6279296875,540.6634521484375,112797.49667942524,446191.3720703125,3631479.137878418,446400.0,3632019.8013305664,,
C2402,R4053,0.1728037148714065,1,38SMB_01480_r8400_c2400,1,667.838134765625,326.66290283203125,218157.94372446835,425883.11584472656,3612800.0,426550.9539794922,3613126.662902832,,
C2403,R1749,0.1727275401353836,1,38SMB_00750_r4080_c8640,0,565.2915573120117,944.9671173095703,534181.9333525695,486400.0,3657202.695007324,486965.291557312,3658147.662124634,,
C2404,R3509,0.1726564168930053,1,38SMB_01358_r7680_c3360,12,1096.8739318847656,1236.0531616210938,1355794.4914059248,435699.9101257324,3621452.372894287,436796.7840576172,3622688.426055908,,
C2405,R1886,0.1724225580692291,2,38SMB_00780_r4320_c5760,0,405.904541015625,385.6216049194336,156525.56055053137,459003.23303222656,3656359.75151062,459409.1375732422,3656745.3731155396,,
C2406,R2412,0.1722029745578766,1,38SMB_01042_r5760_c8160,0,555.8230590820312,553.3622741699219,307571.51200971566,482478.8879394531,3641200.2506256104,483034.71099853516,3641753.6128997803,,
C2407,R4524,0.1721736788749694,1,38SMB_01608_r9120_c2880,9,812.7972412109375,833.7800598144531,677694.132393878,429485.6149291992,3607552.3359680176,430298.41217041016,3608386.116027832,,
C2408,R1337,0.1721494048833847,1,38SMB_00601_r3360_c3120,4,394.55108642578125,420.93780517578125,166081.46834978834,432184.0873718262,3664299.348297119,432578.63845825195,3664720.286102295,,
C2409,R0623,0.1721288412809372,1,38SMB_00311_r1680_c4080,2,1089.9070739746094,1324.3173217773438,1443382.817192236,442910.0929260254,3681267.645263672,444000.0,3682591.962585449,,
C2410,R0720,0.1721284836530685,1,38SMB_00353_r1920_c4080,0,465.60516357421875,455.997314453125,212314.70418535173,443016.24420166016,3679715.9519958496,443481.8493652344,3680171.9493103027,,
C2411,R2413,0.1720259040594101,1,38SMB_01043_r5760_c8400,0,452.451171875,230.24890899658203,104176.38869844377,485843.5369873047,3642169.7510910034,486295.9881591797,3642400.0,,
C2412,R1898,0.1719452440738678,1,38SMB_00807_r4560_c2160,0,566.3519287109375,160.34954071044922,90814.2716492759,423334.63485717773,3654239.5372772217,423900.9867858887,3654399.886817932,,
C2413,R0443,0.1718967705965042,2,38SMB_00216_r1200_c1440,8,715.8314514160156,730.4680633544922,522892.0140040922,416724.78927612305,3686167.4560546875,417440.62072753906,3686897.924118042,,
C2414,R3294,0.1718821078538894,1,38SMB_01315_r7440_c3120,4,258.0303955078125,506.9525146484375,130809.15785841644,434140.6707763672,3623127.964477539,434398.701171875,3623634.9169921875,,
C2415,R1004,0.1718793958425521,1,38SMB_00466_r2640_c960,2,470.03662109375,330.85498809814453,155513.96067766473,411088.1610107422,3673268.6826705933,411558.19763183594,3673599.5376586914,,
C2416,R0210,0.1717732697725296,1,38SMB_00067_r240_c6000,0,756.25244140625,892.2622680664062,674775.5185998976,461281.1624145508,3694753.201599121,462037.41485595703,3695645.4638671875,,
C2417,R4183,0.1716377735137939,1,38SMB_01522_r8640_c2400,6,441.2738037109375,515.2362060546875,227360.24045534432,425812.5424194336,3611417.1990966797,426253.81622314453,3611932.4353027344,,
C2418,R2716,0.1715957373380661,1,38SMB_01152_r6480_c4320,3,224.4331169128418,474.92584228515625,106589.08708651434,443200.0,3633361.661376953,443424.43311691284,3633836.5872192383,,
C2419,R1486,0.1715350151062011,1,38SMB_00653_r3600_c5520,6,1220.65673828125,899.9398803710938,1098517.6790229976,457167.9345703125,3663097.028579712,458388.59130859375,3663996.968460083,,
C2420,R4431,0.1715180873870849,1,38SMB_01577_r8880_c5520,3,992.8082275390625,878.3065795898438,871989.9985184893,455297.07778930664,3608253.497314453,456289.8860168457,3609131.803894043,,
C2421,R1010,0.1714300066232681,1,38SMB_00467_r2640_c1200,3,653.6614990234375,634.3634414672852,414658.95807517227,413708.486328125,3672356.135864258,414362.14782714844,3672990.499305725,,
C2422,R2409,0.1713455766439438,1,38SMB_01040_r5760_c7680,3,743.4042358398438,689.3710327148438,512481.34578550234,477139.8677062988,3640219.5336914062,477883.2719421387,3640908.904724121,,
C2423,R1448,0.1713215261697769,1,38SMB_00645_r3600_c3600,2,414.58587646484375,433.39866638183594,179680.96596060786,436000.6930541992,3663566.601333618,436415.27893066406,3664000.0,,
C2424,R4219,0.1713044792413711,1,38SMB_01525_r8640_c3120,8,524.89013671875,554.4129943847656,291005.9124212712,432800.67932128906,3612373.0477905273,433325.5694580078,3612927.460784912,,
C2425,R0379,0.1711112260818481,2,38SMB_00177_r960_c2160,2,668.8127136230469,616.3552856445312,412226.25114782713,422018.42697143555,3689776.4697265625,422687.2396850586,3690392.825012207,,
C2426,R3180,0.1710885167121887,1,38SMB_01284_r7200_c5760,3,419.6295166015625,367.2406005859375,154104.99570034444,459522.3617553711,3625922.933654785,459941.99127197266,3626290.174255371,,
C2427,R3554,0.171073630452156,1,38SMB_01363_r7680_c4560,6,374.41017150878906,547.0271301269531,204812.5216107932,445600.3953552246,3622140.9379577637,445974.8055267334,3622687.9650878906,,
C2428,R2089,0.1709514111280441,1,38SMB_00888_r5040_c1440,0,1008.6405944824219,635.17822265625,640666.5401022881,416591.3594055176,3646401.4025878906,417600.0,3647036.580810547,,
C2429,R0011,0.1709441095590591,1,38SMB_00001_r0_c240,5,1079.3832397460938,962.7619934082031,1039189.1595493536,403740.9815979004,3698739.4386291504,404820.3648376465,3699702.2006225586,,
C2430,R3244,0.170916274189949,1,38SMB_01301_r7200_c9680,0,566.1346435546875,556.3681030273438,314979.2576925829,498848.5403442383,3626267.689971924,499414.67498779297,3626824.058074951,,
C2431,R3995,0.1708455979824066,1,38SMB_01461_r8160_c7920,3,545.93994140625,229.47065353393555,125277.19514477067,480383.9001464844,3618170.4413986206,480929.8400878906,3618399.9120521545,,
C2432,R2573,0.1708023846149444,1,38SMB_01105_r6240_c3120,2,730.8526611328125,527.0952606201172,385228.973894706,431662.7049255371,3637072.268486023,432393.5575866699,3637599.363746643,,
C2433,R0396,0.1704616099596023,2,38SMB_00184_r960_c3840,2,187.30224609375,726.5052032470703,136076.05636697263,441411.81701660156,3689673.494796753,441599.1192626953,3690400.0,,
C2434,R1099,0.1704250574111938,1,38SMB_00500_r2640_c9120,0,435.0640869140625,580.9814453125,252764.16201889515,493964.90234375,3671222.6971435547,494399.96643066406,3671803.678588867,,
C2435,R2169,0.170315682888031,2,38SMB_00911_r5040_c6960,1,535.474853515625,491.69891357421875,263292.40371994674,472021.19720458984,3647258.331604004,472556.67205810547,3647750.030517578,,
C2436,R3588,0.1702580749988556,1,38SMB_01371_r7680_c6480,7,419.814453125,468.568115234375,196711.66704893112,466559.89532470703,3620698.0572509766,466979.70977783203,3621166.625366211,,
C2437,R4350,0.1702272891998291,1,38SMB_01566_r8880_c2880,6,309.3772888183594,371.09130859375,114807.22295679152,429328.26316833496,3608000.0,429637.6404571533,3608371.0913085938,,
C2438,R0337,0.1701304465532302,1,38SMB_00149_r720_c5520,1,1391.3201904296875,711.2495422363281,989575.8485472761,456167.0429992676,3689600.0,457558.36318969727,3690311.2495422363,,
C2439,R4279,0.1700924187898636,1,38SMB_01534_r8640_c5280,1,521.2777709960938,459.18670654296875,239363.82285775617,454674.44763183594,3611091.9506835938,455195.72540283203,3611551.1373901367,,
C2440,R1231,0.1700905412435531,1,38SMB_00555_r3120_c2160,3,712.6832580566406,540.6553649902344,385316.02700704243,422414.441986084,3668259.3446350098,423127.1252441406,3668800.0,,
C2441,R1051,0.1700540482997894,1,38SMB_00474_r2640_c2880,2,427.26806640625,421.8623352050781,180248.30425269902,430871.9985961914,3672579.9687194824,431299.26666259766,3673001.8310546875,,
C2442,R2070,0.1699066460132599,1,38SMB_00870_r4800_c7200,3,1873.046875,1812.6275634765625,3395136.3933086395,472188.68255615234,3648800.0,474061.72943115234,3650612.6275634766,,
C2443,R4377,0.1697088927030563,2,38SMB_01568_r8880_c3360,6,547.2491455078125,516.4566040039062,282630.4352330044,436125.18310546875,3609932.0834350586,436672.43225097656,3610448.5400390625,,
C2444,R3774,0.169541522860527,2,38SMB_01411_r7920_c6000,2,456.7950439453125,358.0614471435547,163560.69448306225,461307.3321533203,3620441.6396713257,461764.1271972656,3620799.7011184692,,
C2445,R4691,0.1695272326469421,1,38SMB_01650_r9360_c2880,12,1275.9724426269531,1607.314453125,2050888.9488235116,430724.02755737305,3604645.303955078,432000.0,3606252.618408203,,
C2446,R2336,0.1694970875978469,1,38SMB_01017_r5760_c2160,2,551.4508056640625,786.6680908203125,433808.7524730712,423449.31549072266,3639224.244995117,424000.7662963867,3640010.9130859375,,
C2447,R1259,0.1694711148738861,1,38SMB_00563_r3120_c4080,3,544.5245361328125,475.0703430175781,258687.45816210285,442670.9020996094,3668324.9296569824,443215.4266357422,3668800.0,,
C2448,R1524,0.1694063991308212,1,38SMB_00682_r3840_c2400,4,503.08685302734375,208.267822265625,104776.80329047143,425296.1358642578,3658400.1223754883,425799.22271728516,3658608.390197754,,
C2449,R1585,0.1694021224975586,1,38SMB_00689_r3840_c4080,5,438.1536865234375,144.64557647705078,63376.99257272761,442371.7590332031,3661455.004453659,442809.91271972656,3661599.650030136,,
C2450,R3964,0.1692551672458648,1,38SMB_01454_r8160_c6240,2,117.2735595703125,343.21014404296875,40249.47527255863,465482.7264404297,3616674.846343994,465600.0,3617018.056488037,,
C2451,R4332,0.169193834066391,1,38SMB_01564_r8880_c2400,7,1192.41455078125,828.294677734375,987670.626065135,424786.38885498047,3610369.9729156494,425978.8034057617,3611198.267593384,,
C2452,R1356,0.1691210567951202,1,38SMB_00603_r3360_c3600,3,388.9681625366211,844.478759765625,328475.3514872398,436000.5627822876,3663552.6293945312,436389.5309448242,3664397.108154297,,
C2453,R4138,0.1691126078367233,1,38SMB_01501_r8400_c7440,1,670.4662322998047,211.5595245361328,141843.51732287905,475353.4836578369,3615788.440475464,476023.9498901367,3616000.0,,
C2454,R5047,0.1689842045307159,1,38SMB_01752_r9680_c7200,0,586.9939422607422,248.98887634277344,146154.96210351703,473187.9578399658,3602950.8000946045,473774.95178222656,3603199.7889709473,,
C2455,R2940,0.1689715534448623,2,38SMB_01228_r6960_c2400,1,681.005859375,671.7507934570312,457466.2263840437,426501.56524658203,3629054.001159668,427182.57110595703,3629725.751953125,,
C2456,R2452,0.1689604371786117,1,38SMB_01061_r6000_c2640,3,1024.2556762695312,994.058837890625,1018170.4072553664,428123.6587524414,3637537.2897338867,429147.91442871094,3638531.3485717773,,
C2457,R4513,0.1688045710325241,2,38SMB_01607_r9120_c2640,3,381.57745361328125,377.052001953125,143874.5427850634,427672.46032714844,3605619.9224853516,428054.0377807617,3605996.9744873047,,
C2458,R0803,0.1686344146728515,2,38SMB_00389_r2160_c2640,3,501.2921905517578,166.2759017944336,83352.81104650057,426752.4337005615,3678233.666038513,427253.7258911133,3678399.9419403076,,
C2459,R2105,0.1684575378894806,1,38SMB_00897_r5040_c3600,7,352.14111328125,592.1063232421875,208504.97984737158,438847.85888671875,3647284.608154297,439200.0,3647876.714477539,,
C2460,R3843,0.1683669835329055,1,38SMB_01430_r8160_c480,4,404.77783203125,898.4121322631836,363657.3151680641,407595.22216796875,3617295.1921081543,408000.0,3618193.6042404175,,
C2461,R1967,0.1683592498302459,1,38SMB_00820_r4560_c5280,1,283.35693359375,514.2297744750977,145710.57205786929,455713.701171875,3653884.592323303,455997.05810546875,3654398.8220977783,,
C2462,R2529,0.1683194488286972,2,38SMB_01085_r6000_c8400,0,332.0803642272949,339.4854736328125,112736.4597338601,484214.2151069641,3637366.582336426,484546.2954711914,3637706.0678100586,,
C2463,R1790,0.1681998670101165,1,38SMB_00768_r4320_c2880,8,438.46435546875,839.2352294921875,367974.7339859605,431558.232421875,3654774.722290039,431996.69677734375,3655613.9575195312,,
C2464,R0164,0.1681523770093917,1,38SMB_00047_r240_c1200,9,501.5716552734375,504.77783203125,253182.25275725126,413289.3377685547,3695753.38470459,413790.9094238281,3696258.162536621,,
C2465,R1893,0.1681087613105774,1,38SMB_00784_r4320_c6720,1,329.9936294555664,774.090576171875,255444.95875830762,467200.16242980957,3653825.7388305664,467530.15605926514,3654599.8294067383,,
C2466,R1395,0.1680502295494079,1,38SMB_00627_r3360_c9360,0,295.9619140625,95.5438232421875,28277.332803606987,494982.5,3663200.156555176,495278.4619140625,3663295.700378418,,
C2467,R2058,0.167963296175003,1,38SMB_00863_r4800_c5520,4,433.211669921875,629.7070693969727,272796.45109507255,457966.56188964844,3651367.340736389,458399.7735595703,3651997.047805786,,
C2468,R3950,0.1679504364728927,1,38SMB_01448_r8160_c4800,3,291.3145065307617,827.4063110351562,241035.4611996445,448000.0,3617572.593688965,448291.31450653076,3618400.0,,
C2469,R3854,0.1679394394159317,1,38SMB_01431_r8160_c720,7,882.3333740234375,758.5784912109375,669319.119611755,409436.9366455078,3616637.5842285156,410319.27001953125,3617396.1627197266,,
C2470,R2084,0.1679263114929199,1,38SMB_00885_r5040_c720,0,760.7156372070312,737.8167724609375,561268.7562046573,408532.57232666016,3647252.5119018555,409293.2879638672,3647990.3286743164,,
C2471,R4333,0.1678641587495803,1,38SMB_01564_r8880_c2400,8,409.1864776611328,393.1300354003906,160863.4944482823,425243.4120941162,3610097.569503784,425652.59857177734,3610490.6995391846,,
C2472,R0084,0.1678379327058792,1,38SMB_00008_r0_c1920,6,1211.4176940917969,1397.3602294921875,1692786.9070270099,421188.5823059082,3698285.4219055176,422400.0,3699682.7821350098,,
C2473,R0344,0.1677391082048416,1,38SMB_00157_r720_c7440,0,1159.1970825195312,1204.1413879394531,1395837.1838404331,475480.5293273926,3691119.0533447266,476639.7264099121,3692323.194732666,,
C2474,R4606,0.1675351858139038,4,38SMB_01636_r9120_c9600,0,645.3369140625,503.63037109375,325011.2695097923,498216.1291503906,3605601.7150878906,498861.4660644531,3606105.3454589844,,
C2475,R0546,0.1672320067882537,1,38SMB_00270_r1440_c4320,2,1348.1109619140625,1244.5018005371094,1677726.5194258653,444570.244140625,3684355.498199463,445918.35510253906,3685600.0,,
C2476,R5053,0.1671163737773895,1,38SMB_01754_r9680_c7680,0,614.7116088867188,637.3895263671875,391810.74124071747,478750.03173828125,3600451.8716430664,479364.74334716797,3601089.2611694336,,
C2477,R1327,0.1671087443828582,1,38SMB_00599_r3360_c2640,8,574.0567016601562,579.229736328125,332510.7119400054,427396.1474609375,3664954.166870117,427970.20416259766,3665533.3966064453,,
C2478,R3245,0.1671026200056076,2,38SMB_01301_r7200_c9680,1,475.00335693359375,512.0327758789062,243217.28740250692,496907.4808883667,3626157.731628418,497382.4842453003,3626669.764404297,,
C2479,R4492,0.1670984625816345,1,38SMB_01605_r9120_c2160,9,921.6378784179688,1233.204345703125,1136567.8368296474,421600.0,3605667.2119140625,422521.63787841797,3606900.4162597656,,
C2480,R3836,0.1669582724571228,1,38SMB_01427_r7920_c9680,4,848.5824584960938,827.6383972167969,702319.4258559961,499151.4175415039,3619467.2537231445,500000.0,3620294.8921203613,,
C2481,R0096,0.1668781042098999,1,38SMB_00013_r0_c3120,1,1592.2219848632812,1656.8133544921875,2638014.647837542,432464.31640625,3697178.8067626953,434056.5383911133,3698835.6201171875,,
C2482,R0692,0.1667953729629516,1,38SMB_00345_r1920_c2160,8,131.29638671875,201.8353271484375,26500.24916678667,424668.5610961914,3677600.0,424799.85748291016,3677801.8353271484,,
C2483,R2549,0.1667547672986984,4,38SMB_01096_r6240_c960,0,474.2710876464844,465.5027961730957,220774.51744349382,409647.7281188965,3636974.0728759766,410121.99920654297,3637439.5756721497,,
C2484,R1115,0.1667458266019821,2,38SMB_00508_r2880_c960,3,526.7776489257812,517.0367431640625,272363.39997220784,411012.20474243164,3668062.608642578,411538.9823913574,3668579.645385742,,
C2485,R4729,0.1666832268238067,1,38SMB_01655_r9360_c4080,1,1027.9556274414062,987.7391052246094,1015351.9716595765,440804.6437072754,3605412.2608947754,441832.5993347168,3606400.0,,
C2486,R2453,0.1666253358125686,1,38SMB_01061_r6000_c2640,4,473.2586669921875,990.81787109375,468913.1449058652,426400.13469696045,3636842.573852539,426873.39336395264,3637833.391723633,,
C2487,R1081,0.1664780527353286,2,38SMB_00482_r2640_c4800,4,140.70158004760742,664.9639892578125,93561.48396333447,448000.25648117065,3670631.9018554688,448140.95806121826,3671296.8658447266,,
C2488,R2457,0.1664374321699142,1,38SMB_01063_r6000_c3120,0,598.5931777954102,809.5867919921875,484613.13051979523,431200.30155181885,3637446.1346435547,431798.89472961426,3638255.721435547,,
C2489,R3589,0.1663263291120529,2,38SMB_01371_r7680_c6480,8,596.7340087890625,581.2654113769531,346860.8391013928,466004.2318725586,3622293.1715393066,466600.96588134766,3622874.4369506836,,
C2490,R4852,0.1663221567869186,1,38SMB_01695_r9600_c3600,1,794.4293212890625,512.2955322265625,406982.5919661671,438218.017578125,3600800.5307006836,439012.44689941406,3601312.82623291,,
C2491,R1302,0.1663081496953964,1,38SMB_00593_r3360_c1200,2,509.530029296875,518.9488983154297,264420.0473622419,414069.18395996094,3664811.588745117,414578.7139892578,3665330.5376434326,,
C2492,R2914,0.1660818308591842,1,38SMB_01211_r6720_c8400,6,156.43157958984375,542.6446533203125,84886.76027487963,487043.56842041016,3630202.654724121,487200.0,3630745.2993774414,,
C2493,R2560,0.1659311205148697,1,38SMB_01102_r6240_c2400,5,529.1409301757812,549.70703125,290872.48983979225,425785.11169433594,3634870.304260254,426314.2526245117,3635420.011291504,,
C2494,R3628,0.1659218817949295,1,38SMB_01383_r7680_c9360,4,1060.6005859375,1242.2267150878906,1317506.3818894327,495672.6989746094,3621786.1291503906,496733.2995605469,3623028.3558654785,,
C2495,R4587,0.1658524572849273,4,38SMB_01619_r9120_c5520,1,587.5518798828125,581.0709953308105,341409.3556519947,457594.78118896484,3608000.0968933105,458182.33306884766,3608581.1678886414,,
C2496,R3687,0.1656906455755233,1,38SMB_01394_r7920_c1920,6,549.7763824462891,805.7208251953125,442966.28053751774,419200.67375183105,3617871.1080932617,419750.45013427734,3618676.828918457,,
C2497,R3726,0.1655910015106201,1,38SMB_01401_r7920_c3600,8,291.4514350891113,540.5952835083008,157557.27118089926,436000.4908180237,3620259.4047164917,436291.9422531128,3620800.0,,
C2498,R0818,0.165433719754219,1,38SMB_00395_r2160_c4080,0,1024.5820617675781,823.4649658203125,843707.432473544,441415.3039550781,3677576.5350341797,442439.8860168457,3678400.0,,
C2499,R3272,0.1652794033288955,1,38SMB_01311_r7440_c2160,2,472.2198486328125,445.07171630859375,210171.6985059902,423786.2545776367,3624478.14743042,424258.47442626953,3624923.2191467285,,
C2500,R3193,0.1652071326971054,1,38SMB_01286_r7200_c6240,5,783.9788818359375,537.5946044921875,421462.8169108182,463228.43658447266,3624801.0235595703,464012.4154663086,3625338.6181640625,,
C2501,R1916,0.1651461571455001,1,38SMB_00812_r4560_c3360,6,132.40478515625,455.499267578125,60310.28266251087,436666.9738769531,3651835.4705810547,436799.3786621094,3652290.969848633,,
C2502,R3837,0.1651190817356109,1,38SMB_01427_r7920_c9680,5,671.0589599609375,677.5091552734375,454648.5891018063,499166.44134521484,3618487.6623535156,499837.5003051758,3619165.171508789,,
C2503,R3308,0.1650557965040207,1,38SMB_01316_r7440_c3360,11,364.439697265625,145.1641845703125,52903.591478616,436426.7938232422,3622400.103149414,436791.2335205078,3622545.2673339844,,
C2504,R4645,0.165003553032875,1,38SMB_01646_r9360_c1920,6,903.4642028808594,821.7832946777344,742451.7892668257,421496.53579711914,3605578.2167053223,422400.0,3606400.0,,
C2505,R3321,0.1649589538574218,1,38SMB_01317_r7440_c3600,11,397.03887939453125,133.86082649230957,53147.95254533237,437535.7125854492,3625465.648536682,437932.75146484375,3625599.5093631744,,
C2506,R3738,0.1648985296487808,1,38SMB_01402_r7920_c3840,6,333.4197998046875,588.9492797851562,196367.35096108168,441266.5802001953,3618808.6921691895,441600.0,3619397.6414489746,,
C2507,R4073,0.1647254973649978,1,38SMB_01483_r8400_c3120,9,997.8998184204102,994.5513916015625,992462.6530889655,431714.1622543335,3613257.5665283203,432712.0620727539,3614252.117919922,,
C2508,R4960,0.1646916568279266,1,38SMB_01732_r9680_c2400,4,715.1484680175781,692.5970458984375,495309.7163277678,424468.73962402344,3600158.2287597656,425183.888092041,3600850.825805664,,
C2509,R3476,0.1646167784929275,1,38SMB_01353_r7680_c2160,4,785.61279296875,883.24951171875,693892.1157896519,423312.9736328125,3621091.5786743164,424098.58642578125,3621974.828186035,,
C2510,R0261,0.1645563244819641,1,38SMB_00094_r480_c2400,4,312.301025390625,318.84521484375,99575.68753659725,425086.8473815918,3692670.1947021484,425399.1484069824,3692989.039916992,,
C2511,R2925,0.1645328551530838,1,38SMB_01215_r6720_c9360,2,175.384521484375,684.1030883789062,119981.09280131757,496623.59619140625,3630939.897003174,496798.9807128906,3631624.0000915527,,
C2512,R2019,0.1645215153694152,2,38SMB_00855_r4800_c3600,10,486.522216796875,257.20550537109375,125136.19264550507,438446.7810058594,3648800.0,438933.30322265625,3649057.205505371,,
C2513,R4256,0.1645133197307586,2,38SMB_01529_r8640_c4080,5,182.62451171875,488.349609375,89184.60896015167,443817.15240478516,3610414.4665527344,443999.7769165039,3610902.8161621094,,
C2514,R0475,0.16449536383152,1,38SMB_00228_r1200_c4320,2,696.5272521972656,786.2896728515625,547672.1852623858,443948.8311767578,3686151.3940429688,444645.3584289551,3686937.6837158203,,
C2515,R1222,0.1644654124975204,1,38SMB_00553_r3120_c1680,4,1078.4814453125,510.4088592529297,550466.484227404,418112.3681640625,3668289.0075683594,419190.849609375,3668799.4164276123,,
C2516,R4426,0.1644289195537567,1,38SMB_01576_r8880_c5280,2,224.796142578125,198.0340576171875,44517.2922514379,454666.37115478516,3609049.472961426,454891.1672973633,3609247.507019043,,
C2517,R2653,0.1643325090408325,2,38SMB_01132_r6240_c9600,3,647.5592041015625,660.1763916015625,427503.29871214926,497126.9485473633,3635566.757507324,497774.50775146484,3636226.933898926,,
C2518,R3699,0.1643221527338028,1,38SMB_01398_r7920_c2880,0,403.0328369140625,478.0271911621094,192660.6549761258,428805.8271789551,3620320.2434158325,429208.86001586914,3620798.2706069946,,
C2519,R4613,0.1642269790172577,2,38SMB_01642_r9360_c960,2,324.67559814453125,315.714111328125,102504.66793812811,410285.7160949707,3603200.3674316406,410610.39169311523,3603516.0815429688,,
C2520,R3643,0.1641823500394821,2,38SMB_01384_r7680_c9600,8,712.2215270996094,785.8071899414062,559668.7968259212,496000.0,3621827.1409606934,496712.2215270996,3622612.9481506348,,
C2521,R3990,0.1641104519367218,1,38SMB_01460_r8160_c7680,2,571.4422607421875,580.8213806152344,331905.8828261681,478783.3679199219,3617488.21685791,479354.81018066406,3618069.0382385254,,
C2522,R4525,0.1640589088201522,1,38SMB_01608_r9120_c2880,10,455.43121337890625,159.6270751953125,72699.15254432708,430378.0827331543,3605600.5099487305,430833.5139465332,3605760.137023926,,
C2523,R0277,0.1639320701360702,1,38SMB_00102_r480_c4320,0,611.8264770507812,610.0726318359375,373258.58908127993,444061.7167663574,3693225.4037475586,444673.5432434082,3693835.4763793945,,
C2524,R3228,0.1638403385877609,1,38SMB_01297_r7200_c8880,4,831.0446166992188,790.3240966796875,656794.5859933272,490867.5866699219,3625372.010498047,491698.6312866211,3626162.3345947266,,
C2525,R1433,0.1638043522834777,1,38SMB_00643_r3600_c3120,5,838.3627319335938,782.6641845703125,656156.4839629456,432471.5327453613,3661238.5607910156,433309.8954772949,3662021.224975586,,
C2526,R4184,0.1637474745512008,1,38SMB_01522_r8640_c2400,7,1082.7696228027344,354.205322265625,383522.76318427175,426060.6898498535,3610400.0,427143.45947265625,3610754.2053222656,,
C2527,R4720,0.1637397557497024,1,38SMB_01653_r9360_c3600,6,664.0170288085938,577.2015380859375,383271.6503435746,436903.2650756836,3604496.842956543,437567.2821044922,3605074.044494629,,
C2528,R1518,0.1636313498020172,2,38SMB_00681_r3840_c2160,4,520.1946258544922,533.092041015625,277311.61482213065,421868.55003356934,3658899.4750976562,422388.7446594238,3659432.567138672,,
C2529,R4366,0.1636282205581665,1,38SMB_01567_r8880_c3120,11,625.8914184570312,742.8089904785156,464917.77269323356,433774.10858154297,3608000.0,434400.0,3608742.8089904785,,
C2530,R2353,0.1635732799768448,1,38SMB_01025_r5760_c4080,8,246.75445556640625,521.99951171875,128805.70532009006,443753.2455444336,3639775.0744628906,444000.0,3640297.0739746094,,
C2531,R0956,0.163474902510643,1,38SMB_00441_r2400_c5040,2,346.4051818847656,579.044189453125,200583.90776682645,450400.00915527344,3672805.9490966797,450746.4143371582,3673384.993286133,,
C2532,R1844,0.1634232699871063,2,38SMB_00772_r4320_c3840,8,539.9560546875,358.3978271484375,193519.0767556429,440671.2579345703,3653600.836791992,441211.2139892578,3653959.2346191406,,
C2533,R0541,0.1633497476577758,1,38SMB_00269_r1440_c4080,4,448.30413818359375,145.087890625,65043.501767516136,442350.51040649414,3682400.4064941406,442798.81454467773,3682545.4943847656,,
C2534,R2942,0.1633371710777282,1,38SMB_01229_r6960_c2640,1,220.162353515625,759.254150390625,167159.1806665063,429379.8376464844,3627694.411315918,429600.0,3628453.6654663086,,
C2535,R0353,0.1631741970777511,1,38SMB_00173_r960_c1200,5,597.9656982421875,563.7890625,337126.5204191208,413725.9326171875,3688538.098449707,414323.8983154297,3689101.887512207,,
C2536,R0808,0.1631371527910232,1,38SMB_00390_r2160_c2880,3,751.8673706054688,679.6685791015625,511020.62745224684,430126.91513061523,3676894.9571228027,430878.7825012207,3677574.6257019043,,
C2537,R0275,0.163018450140953,1,38SMB_00100_r480_c3840,1,851.048583984375,1573.3416748046875,1338990.2044661343,438403.5202026367,3692893.0740356445,439254.5687866211,3694466.415710449,,
C2538,R0415,0.1629735678434372,1,38SMB_00190_r960_c5280,1,822.4685668945312,859.166259765625,706637.2423935682,453046.1959838867,3688940.3730773926,453868.66455078125,3689799.539337158,,
