candidate_id,kept_raw_detection_id,suppressed_raw_detection_id,suppressed_tile_name,suppressed_confidence,iou_with_kept_candidate
C1342,R1336,R1349,38SMB_00602_r3360_c3360,0.3081979751586914,0.918447053534835
C1345,R4989,R4857,38SMB_01697_r9600_c4080,0.2717969417572021,0.8313775438727503
C1346,R1923,R1915,38SMB_00812_r4560_c3360,0.1794306337833404,0.9588848500071934
C1358,R5019,R4886,38SMB_01703_r9600_c5520,0.2435391396284103,0.9194968017720756
C1361,R2869,R2989,38SMB_01238_r6960_c4800,0.2257548123598098,0.7609882276268094
C1362,R3231,R3236,38SMB_01299_r7200_c9360,0.235077366232872,0.871023223708133
C1364,R1574,R1711,38SMB_00730_r4080_c3840,0.2765790820121765,0.879774307275158
C1364,R1574,R1719,38SMB_00731_r4080_c4080,0.223770797252655,0.7387453965219722
C1364,R1574,R1582,38SMB_00689_r3840_c4080,0.211836576461792,0.7329038684598846
C1365,R4808,R4943,38SMB_01731_r9680_c2160,0.3064950406551361,0.9998519558100392
C1367,R3481,R3490,38SMB_01356_r7680_c2880,0.1684107929468155,0.7670330092516385
C1373,R5057,R4915,38SMB_01719_r9600_c9360,0.3043371140956878,0.9962054276073371
C1374,R5026,R4892,38SMB_01704_r9600_c5760,0.305485337972641,0.9998154965291973
C1377,R4014,R4157,38SMB_01513_r8640_c240,0.2284991294145584,0.7234294746553956
C1378,R4930,R4798,38SMB_01688_r9600_c1920,0.2979347109794616,0.9973451037516692
C1379,R2680,R2558,38SMB_01102_r6240_c2400,0.2310407161712646,0.8195495003087266
C1381,R0371,R0378,38SMB_00177_r960_c2160,0.2471831738948822,0.9194587926914232
C1387,R0906,R0914,38SMB_00431_r2400_c2640,0.2979909777641296,0.9458893525578821
C1402,R3207,R3208,38SMB_01290_r7200_c7200,0.2622930407524109,0.8193775923358098
C1408,R3974,R3786,38SMB_01414_r7920_c6720,0.283515989780426,0.9770280782075847
C1410,R1202,R1113,38SMB_00508_r2880_c960,0.260642260313034,0.7691183289943743
C1411,R2197,R2266,38SMB_00982_r5520_c3840,0.2931939661502838,0.987568002975119
C1416,R1801,R1812,38SMB_00770_r4320_c3360,0.2649977803230285,0.9495579632412706
C1417,R4736,R4748,38SMB_01658_r9360_c4800,0.1859877556562423,0.874717119278155
C1418,R3092,R3099,38SMB_01271_r7200_c2640,0.1266271024942398,0.7839790284527063
C1419,R1324,R1422,38SMB_00641_r3600_c2640,0.1833463162183761,0.7012198488777269
C1421,R2582,R2590,38SMB_01109_r6240_c4080,0.1571541577577591,0.8271222306266071
C1423,R4205,R4193,38SMB_01523_r8640_c2640,0.1641246378421783,0.8195800697091208
C1430,R1686,R1698,38SMB_00728_r4080_c3360,0.2874041795730591,0.9770974744206568
C1430,R1686,R1811,38SMB_00770_r4320_c3360,0.2703172862529754,0.970787416833524
C1430,R1686,R1802,38SMB_00769_r4320_c3120,0.263069748878479,0.9802958719030535
C1431,R3383,R3375,38SMB_01326_r7440_c5760,0.2924954295158386,0.9771520626619493
C1433,R1517,R1523,38SMB_00682_r3840_c2400,0.2680022418498993,0.8229990216103674
C1433,R1517,R1652,38SMB_00723_r4080_c2160,0.1524256020784378,0.7009745767866911
C1438,R4069,R3905,38SMB_01441_r8160_c3120,0.2457248568534851,0.9779833235833514
C1444,R2441,R2553,38SMB_01101_r6240_c2160,0.2136664986610412,0.887152536295571
C1446,R0500,R0505,38SMB_00258_r1440_c1440,0.2338713705539703,0.7561296570334879
C1452,R4799,R4931,38SMB_01730_r9680_c1920,0.2883687317371368,0.9973149747714595
C1453,R0545,R0538,38SMB_00269_r1440_c4080,0.2830716967582702,0.9787835176199787
C1455,R2394,R2510,38SMB_01075_r6000_c6000,0.2772887051105499,0.9689566092152844
C1457,R2055,R2059,38SMB_00864_r4800_c5760,0.2762871384620666,0.9805006632414727
C1460,R3805,R3802,38SMB_01417_r7920_c7440,0.2805871069431305,0.9226272759237831
C1464,R0372,R0452,38SMB_00218_r1200_c1920,0.2562906444072723,0.9816040969622767
C1465,R1528,R1538,38SMB_00684_r3840_c2880,0.2611580193042755,0.8055932536180722
C1467,R0508,R0518,38SMB_00260_r1440_c1920,0.2165715098381042,0.7785372298587538
C1468,R2449,R2444,38SMB_01060_r6000_c2400,0.2639612853527069,0.707823013875073
C1472,R5009,R4879,38SMB_01702_r9600_c5280,0.2675163447856903,0.7336997266438232
C1473,R4232,R4241,38SMB_01527_r8640_c3600,0.2482649981975555,0.9851419992603053
C1474,R3043,R3038,38SMB_01252_r6960_c8160,0.2414011806249618,0.9735836680612311
C1484,R1529,R1525,38SMB_00682_r3840_c2400,0.1117438003420829,0.794728171427195
C1490,R4615,R4465,38SMB_01601_r9120_c1200,0.2568129599094391,0.7953140425592289
C1493,R1548,R1431,38SMB_00643_r3600_c3120,0.257327139377594,0.9515936157474403
C1497,R2878,R2747,38SMB_01155_r6480_c5040,0.2445555329322815,0.8345533160382285
C1499,R2539,R2534,38SMB_01090_r6000_c9600,0.2782878279685974,0.99860886423561
C1501,R2829,R2837,38SMB_01193_r6720_c4080,0.2357517182826995,0.9671474270496782
C1501,R2829,R2839,38SMB_01193_r6720_c4080,0.2176287025213241,0.7095855611243532
C1509,R4909,R5054,38SMB_01754_r9680_c7680,0.1522927731275558,0.8414406946169625
C1511,R2917,R2912,38SMB_01211_r6720_c8400,0.2336931973695755,0.8058653311429387
C1513,R4329,R4339,38SMB_01565_r8880_c2640,0.2576178610324859,0.861515583442673
C1514,R1484,R1492,38SMB_00654_r3600_c5760,0.2650842368602752,0.9373310761176369
C1515,R0867,R0773,38SMB_00383_r2160_c1200,0.1645944118499755,0.7439572418836998
C1517,R0177,R0184,38SMB_00050_r240_c1920,0.2086231410503387,0.8131731741821138
C1518,R4965,R4828,38SMB_01691_r9600_c2640,0.2766777575016022,0.9981270284820094
C1520,R0899,R1036,38SMB_00471_r2640_c2160,0.258259117603302,0.9587334548391593
C1525,R1537,R1674,38SMB_00726_r4080_c2880,0.2739756107330322,0.7250256188471562
C1525,R1537,R1554,38SMB_00685_r3840_c3120,0.1844188421964645,0.7213170882196681
C1538,R2746,R2616,38SMB_01113_r6240_c5040,0.2331462800502777,0.7379840522383605
C1538,R2746,R2618,38SMB_01113_r6240_c5040,0.1400061398744583,0.7142101910099788
C1540,R0359,R0300,38SMB_00132_r720_c1440,0.2050694525241851,0.708382790853138
C1542,R2681,R2797,38SMB_01186_r6720_c2400,0.2644041776657104,0.952589880624067
C1544,R4847,R4706,38SMB_01652_r9360_c3360,0.2472822219133377,0.9937199956130244
C1545,R0486,R0485,38SMB_00233_r1200_c5520,0.190612107515335,0.7390288411573986
C1546,R2389,R2385,38SMB_01029_r5760_c5040,0.2648163139820099,0.7543501344155618
C1546,R2389,R2387,38SMB_01029_r5760_c5040,0.1140007674694061,0.7164770256149684
C1548,R2572,R2569,38SMB_01104_r6240_c2880,0.2404795885086059,0.9232794113620283
C1559,R0627,R0725,38SMB_00355_r1920_c4560,0.2507316172122955,0.7311885992675536
C1563,R2556,R2445,38SMB_01060_r6000_c2400,0.2197523862123489,0.731407318443807
C1566,R0373,R0309,38SMB_00134_r720_c1920,0.2602871656417846,0.7971698948782224
C1570,R3885,R3678,38SMB_01393_r7920_c1680,0.1845367103815078,0.9928506210262781
C1573,R2931,R2928,38SMB_01216_r6720_c9600,0.2648690640926361,0.9944638452244572
C1573,R2931,R3072,38SMB_01259_r6960_c9680,0.1794183552265167,0.8131995590790595
C1573,R2931,R3071,38SMB_01258_r6960_c9600,0.1791581809520721,0.8135395928471626
C1575,R2415,R2421,38SMB_01045_r5760_c8880,0.1628787517547607,0.7124733052122185
C1577,R0377,R0458,38SMB_00219_r1200_c2160,0.2448699027299881,0.9735234836558697
C1586,R0410,R0333,38SMB_00146_r720_c4800,0.2435635179281234,0.8733597577739338
C1587,R4858,R4731,38SMB_01655_r9360_c4080,0.1015678569674491,0.7889464846264002
C1591,R4486,R4505,38SMB_01606_r9120_c2400,0.2202900201082229,0.8499520474543165
C1592,R4386,R4376,38SMB_01568_r8880_c3360,0.2521466016769409,0.9859544548494508
C1611,R2677,R2554,38SMB_01101_r6240_c2160,0.1732694953680038,0.858763552060708
C1612,R1229,R1234,38SMB_00556_r3120_c2400,0.2236142307519912,0.9597706710608459
C1613,R3877,R3670,38SMB_01391_r7920_c1200,0.207248568534851,0.7411034437909457
C1616,R3030,R3209,38SMB_01293_r7200_c7920,0.2000844031572342,0.8130659190542983
C1623,R0064,R0172,38SMB_00048_r240_c1440,0.2567459046840668,0.90622635159377
C1624,R1269,R1378,38SMB_00607_r3360_c4560,0.1932573765516281,0.9584395950750545
C1625,R0524,R0526,38SMB_00262_r1440_c2400,0.2268517911434173,0.9719185123286148
C1627,R1814,R1830,38SMB_00771_r4320_c3600,0.2000386118888855,0.7246348382581091
C1632,R4409,R4569,38SMB_01614_r9120_c4320,0.2443187981843948,0.966592365576043
C1635,R0863,R0767,38SMB_00382_r2160_c960,0.2486585080623626,0.9440637297462946
C1637,R3221,R3227,38SMB_01297_r7200_c8880,0.1827351599931717,0.8622699357171693
C1642,R4924,R4788,38SMB_01687_r9600_c1680,0.2420391887426376,0.9626263332744048
C1643,R1938,R1857,38SMB_00773_r4320_c4080,0.1573530882596969,0.8944566424087516
C1649,R1127,R1225,38SMB_00554_r3120_c1920,0.2256171405315399,0.8689829574050129
C1649,R1127,R1230,38SMB_00555_r3120_c2160,0.2025358378887176,0.736437161392315
C1649,R1127,R1136,38SMB_00513_r2880_c2160,0.1935661733150482,0.8147241717802073
C1650,R5032,R4897,38SMB_01705_r9600_c6000,0.2519549429416656,0.9976338203036991
C1655,R4999,R4868,38SMB_01700_r9600_c4800,0.1877803802490234,0.9225454538239004
C1655,R4999,R5006,38SMB_01743_r9680_c5040,0.1595547944307327,0.7217180757442151
C1656,R0360,R0444,38SMB_00216_r1200_c1440,0.1557841151952743,0.7252905295848361
C1660,R1575,R1453,38SMB_00646_r3600_c3840,0.1217021197080612,0.7739895672837769
C1660,R1575,R1572,38SMB_00687_r3840_c3600,0.1056734398007392,0.736400807622803
C1666,R1303,R1309,38SMB_00595_r3360_c1680,0.1914112120866775,0.7916019430849754
C1672,R4809,R4945,38SMB_01731_r9680_c2160,0.2140731066465377,0.7940127594180222
C1681,R0815,R0812,38SMB_00392_r2160_c3360,0.1651061922311782,0.9516626801398932
C1683,R3531,R3324,38SMB_01318_r7440_c3840,0.2421121895313263,0.9860750295946313
C1686,R2651,R2657,38SMB_01133_r6240_c9680,0.246477723121643,0.9989248710633328
C1687,R4787,R4925,38SMB_01729_r9680_c1680,0.2454997301101684,0.9967873571926942
C1691,R0680,R0592,38SMB_00302_r1680_c1920,0.2311575561761856,0.8083006456698355
C1695,R2199,R2268,38SMB_00982_r5520_c3840,0.1667825877666473,0.9210770633681399
C1696,R0189,R0269,38SMB_00098_r480_c3360,0.1199471428990364,0.8761996875367974
C1700,R2557,R2446,38SMB_01060_r6000_c2400,0.2067531645298004,0.9804172324313146
C1700,R2557,R2566,38SMB_01103_r6240_c2640,0.1774425357580185,0.978158009622021
C1700,R2557,R2454,38SMB_01061_r6000_c2640,0.1536026746034622,0.9612045495491681
C1701,R4255,R4090,38SMB_01487_r8400_c4080,0.2369350641965866,0.7869997948905383
C1704,R2918,R2913,38SMB_01211_r6720_c8400,0.207280695438385,0.728775743066868
C1706,R4434,R4282,38SMB_01540_r8640_c6720,0.1732427179813385,0.7939524716819286
C1710,R1298,R1299,38SMB_00587_r3120_c9680,0.2441234141588211,0.9997676230509769
C1718,R2056,R2060,38SMB_00864_r4800_c5760,0.2394131571054458,0.9831256921259928
C1720,R3909,R3916,38SMB_01443_r8160_c3600,0.2196253836154937,0.9699579437348241
C1722,R4520,R4512,38SMB_01607_r9120_c2640,0.2336179167032241,0.7681776555049956
C1722,R4520,R4343,38SMB_01565_r8880_c2640,0.1803034842014312,0.8266825094756337
C1722,R4520,R4349,38SMB_01566_r8880_c2880,0.1769607365131378,0.9093781037084815
C1723,R1468,R1381,38SMB_00608_r3360_c4800,0.2231130450963974,0.7151460270015472
C1729,R2622,R2615,38SMB_01113_r6240_c5040,0.2368601262569427,0.8557441175314785
C1732,R3525,R3532,38SMB_01360_r7680_c3840,0.2334998697042465,0.7184273218912159
C1743,R3154,R3162,38SMB_01282_r7200_c5280,0.2385650128126144,0.97862683435944
C1749,R0280,R0279,38SMB_00104_r480_c4800,0.1156407296657562,0.7332382064616222
C1753,R4775,R4612,38SMB_01642_r9360_c960,0.1757244765758514,0.8945298534881326
C1759,R4470,R4468,38SMB_01602_r9120_c1440,0.1577186733484268,0.9124775930257372
C1762,R0681,R0596,38SMB_00302_r1680_c1920,0.1956512629985809,0.9846287233155864
C1764,R4982,R4848,38SMB_01694_r9600_c3360,0.220198318362236,0.9866881509396005
C1768,R1500,R1620,38SMB_00703_r3840_c7440,0.2294912934303283,0.9622095393197375
C1776,R4297,R4457,38SMB_01593_r8880_c9360,0.2227056622505188,0.9275445502843477
C1777,R4521,R4690,38SMB_01650_r9360_c2880,0.2140593230724334,0.8969587417633481
C1777,R4521,R4692,38SMB_01650_r9360_c2880,0.1650665700435638,0.7355599080867387
C1778,R1562,R1699,38SMB_00728_r4080_c3360,0.2199606299400329,0.8318782618174896
C1780,R0462,R0386,38SMB_00180_r960_c2880,0.2239725589752197,0.9881411917836965
C1780,R0462,R0461,38SMB_00221_r1200_c2640,0.1695403903722763,0.8739885934971987
C1780,R0462,R0383,38SMB_00179_r960_c2640,0.1610549390316009,0.875849222428935
C1785,R0366,R0448,38SMB_00217_r1200_c1680,0.2081550359725952,0.940351049733482
C1787,R0855,R0759,38SMB_00381_r2160_c720,0.2197455316781997,0.913327989308822
C1790,R1751,R1624,38SMB_00714_r4080_c0,0.2284356653690338,0.9668755909638383
C1794,R0838,R0837,38SMB_00415_r2160_c8880,0.2122317999601364,0.941383874527372
C1802,R3683,R3693,38SMB_01395_r7920_c2160,0.1981675028800964,0.7382379321258016
C1803,R1742,R1617,38SMB_00698_r3840_c6240,0.2024964094161987,0.8759844756030994
C1811,R0190,R0198,38SMB_00057_r240_c3600,0.1742362976074218,0.9188487313348671
C1815,R4550,R4558,38SMB_01611_r9120_c3600,0.203275665640831,0.7706105005735685
C1816,R3507,R3530,38SMB_01359_r7680_c3600,0.1113091111183166,0.842590208865448
C1829,R2788,R2791,38SMB_01182_r6720_c1440,0.2070709466934204,0.9310883581174649
C1829,R2788,R2793,38SMB_01182_r6720_c1440,0.1023424640297889,0.7382057090561616
C1832,R4504,R4491,38SMB_01605_r9120_c2160,0.1872792392969131,0.8318246194479151
C1837,R3216,R3222,38SMB_01296_r7200_c8640,0.2216023504734039,0.9260883337158844
C1840,R3940,R3928,38SMB_01446_r8160_c4320,0.2171380668878555,0.9647618100662797
C1843,R3570,R3379,38SMB_01326_r7440_c5760,0.1817956864833831,0.8528673126030341
C1849,R2838,R2848,38SMB_01194_r6720_c4320,0.2237947583198547,0.9627719289555561
C1850,R3560,R3551,38SMB_01363_r7680_c4560,0.2242413759231567,0.9731119736287744
C1852,R1907,R2002,38SMB_00853_r4800_c3120,0.2127172946929931,0.7526361578660153
C1853,R0083,R0071,38SMB_00007_r0_c1680,0.2254514843225479,0.9397152355687451
C1856,R1170,R1082,38SMB_00482_r2640_c4800,0.1617735773324966,0.8114108195466382
C1858,R0531,R0528,38SMB_00262_r1440_c2400,0.1464367508888244,0.9736731834466328
C1861,R4363,R4221,38SMB_01525_r8640_c3120,0.162022665143013,0.7287609913836129
C1862,R0780,R0875,38SMB_00426_r2400_c1440,0.1989930570125579,0.7147935119034391
C1862,R0780,R0774,38SMB_00383_r2160_c1200,0.1573236882686615,0.7240870549519446
C1865,R1606,R1613,38SMB_00696_r3840_c5760,0.168130025267601,0.8244977343560261
C1866,R4665,R4655,38SMB_01647_r9360_c2160,0.2075086385011673,0.854883365215664
C1871,R3692,R3686,38SMB_01394_r7920_c1920,0.177997276186943,0.9643679696076431
C1871,R3692,R3475,38SMB_01353_r7680_c2160,0.1685830801725387,0.8025358306095377
C1871,R3692,R3469,38SMB_01352_r7680_c1920,0.1581660956144333,0.7820700370788439
C1872,R4629,R4624,38SMB_01644_r9360_c1440,0.1628135442733764,0.9834741049352921
C1872,R4629,R4786,38SMB_01686_r9600_c1440,0.1139400601387023,0.8277917032282059
C1873,R1581,R1591,38SMB_00690_r3840_c4320,0.192377507686615,0.7795552477184714
C1881,R0002,R0010,38SMB_00001_r0_c240,0.2144459187984466,0.9860045170135474
C1884,R4099,R4105,38SMB_01489_r8400_c4560,0.2205435335636139,0.8332384865672842
C1889,R3545,R3342,38SMB_01320_r7440_c4320,0.1285818666219711,0.8281084578657737
C1891,R4782,R4921,38SMB_01728_r9680_c1440,0.2178359478712082,0.9906211166803537
C1891,R4782,R4779,38SMB_01685_r9600_c1200,0.1177943423390388,0.7891041627796775
C1891,R4782,R4919,38SMB_01727_r9680_c1200,0.1142445504665374,0.7898476872619442
C1892,R3492,R3510,38SMB_01358_r7680_c3360,0.1586851328611374,0.9503099391608515
C1894,R4115,R4119,38SMB_01493_r8400_c5520,0.2177545726299286,0.9739068603815618
C1894,R4115,R3958,38SMB_01450_r8160_c5280,0.2172832638025283,0.9922605111116102
C1894,R4115,R3960,38SMB_01451_r8160_c5520,0.2160738855600357,0.9752176061796426
C1897,R4995,R4865,38SMB_01699_r9600_c4560,0.2197156846523285,0.9782666485515977
C1902,R4985,R4991,38SMB_01739_r9680_c4080,0.1867710053920745,0.9280716662644
C1903,R1266,R1374,38SMB_00606_r3360_c4320,0.1179636195302009,0.7743761475580515
C1905,R1540,R1550,38SMB_00685_r3840_c3120,0.2162820249795913,0.989516100408403
C1907,R5033,R4898,38SMB_01705_r9600_c6000,0.2206241339445114,0.9997891017657755
C1912,R0072,R0179,38SMB_00049_r240_c1680,0.1395636200904846,0.7235223852517275
C1913,R0962,R0831,38SMB_00406_r2160_c6720,0.2153751701116562,0.935944629880999
C1920,R3919,R3917,38SMB_01443_r8160_c3600,0.2062669992446899,0.9408135605034126
C1923,R4489,R4654,38SMB_01647_r9360_c2160,0.2121132612228393,0.9642814326354666
C1926,R3587,R3600,38SMB_01372_r7680_c6720,0.100923091173172,0.8442499165480538
C1937,R1066,R0939,38SMB_00438_r2400_c4320,0.1979407519102096,0.8957065297814217
C1938,R5027,R4893,38SMB_01704_r9600_c5760,0.216823548078537,0.9992684336388176
C1940,R4821,R4958,38SMB_01732_r9680_c2400,0.2066938281059265,0.8478629633470515
C1941,R4266,R4271,38SMB_01531_r8640_c4560,0.1513401269912719,0.7125764814699015
C1943,R3070,R3237,38SMB_01299_r7200_c9360,0.1336904913187027,0.7197396681859666
C1945,R2272,R2208,38SMB_00941_r5280_c4080,0.2143784463405609,0.9812273005059802
C1951,R2335,R2442,38SMB_01059_r6000_c2160,0.1604266613721847,0.718391197034107
C1952,R0525,R0527,38SMB_00262_r1440_c2400,0.1988584995269775,0.9318977149009763
C1954,R4859,R4990,38SMB_01739_r9680_c4080,0.2096186429262161,0.7601164733769783
C1956,R2226,R2224,38SMB_00943_r5280_c4560,0.2058864533901214,0.9425311935345362
C1958,R3013,R3172,38SMB_01283_r7200_c5520,0.1850354373455047,0.9381289909768795
C1959,R0447,R0368,38SMB_00175_r960_c1680,0.1420632600784301,0.9324651277028294
C1960,R4653,R4810,38SMB_01689_r9600_c2160,0.2029950022697448,0.8760806323420327
C1969,R2025,R1934,38SMB_00814_r4560_c3840,0.1733587086200714,0.9862414816838185
C1972,R2535,R2540,38SMB_01091_r6000_c9680,0.2112369090318679,0.9983801783974234
C1974,R1394,R1296,38SMB_00580_r3120_c8160,0.1627633720636367,0.8566326810978244
C1977,R2168,R2232,38SMB_00953_r5280_c6960,0.1721829921007156,0.7122145908673252
C1984,R0191,R0099,38SMB_00014_r0_c3360,0.1546153724193573,0.7897717688024493
C1991,R4522,R4351,38SMB_01566_r8880_c2880,0.1568183749914169,0.8425361157836927
C1992,R5005,R4876,38SMB_01701_r9600_c5040,0.1719725430011749,0.836102945657083
C1992,R5005,R5012,38SMB_01744_r9680_c5280,0.1231192946434021,0.7190802288503427
C1994,R3460,R3467,38SMB_01351_r7680_c1680,0.2084755897521972,0.9566354825345901
C2009,R2303,R2242,38SMB_00959_r5280_c8400,0.1237297505140304,0.7005762182388771
C2011,R4746,R4579,38SMB_01616_r9120_c4800,0.1373046785593032,0.7232599948927941
C2013,R0750,R0747,38SMB_00379_r2160_c240,0.1672379374504089,0.775406687007794
C2014,R0316,R0318,38SMB_00137_r720_c2640,0.1148095428943634,0.774935312395069
C2016,R0658,R0653,38SMB_00339_r1920_c720,0.1923495084047317,0.9624836735769577
C2018,R1576,R1570,38SMB_00687_r3840_c3600,0.1486839205026626,0.7111881852142301
C2019,R2018,R2026,38SMB_00856_r4800_c3840,0.1538123786449432,0.793511886537118
C2021,R1277,R1180,38SMB_00526_r2880_c5280,0.1982792019844055,0.7405002958803429
C2024,R3250,R3073,38SMB_01260_r7200_c0,0.1990589052438736,0.9800267167081396
C2025,R1080,R1171,38SMB_00524_r2880_c4800,0.1875506788492202,0.817981969541453
C2026,R4922,R4783,38SMB_01686_r9600_c1440,0.2070744633674621,0.9955524515449479
C2029,R4313,R4478,38SMB_01604_r9120_c1920,0.1892789900302887,0.8880931500107028
C2029,R4313,R4309,38SMB_01561_r8880_c1680,0.1298877298831939,0.9073800125877912
C2030,R2209,R2274,38SMB_00983_r5520_c4080,0.1784828305244445,0.9790833759109385
C2031,R1392,R1294,38SMB_00579_r3120_c7920,0.1320881843566894,0.8096664455042178
C2034,R2381,R2495,38SMB_01070_r6000_c4800,0.2021189481019973,0.9849986209141024
C2035,R2699,R2692,38SMB_01149_r6480_c3600,0.1711817234754562,0.8126257621768053
C2037,R0057,R0161,38SMB_00047_r240_c1200,0.2001726329326629,0.975061448240617
C2039,R1854,R1942,38SMB_00815_r4560_c4080,0.1507688164710998,0.8416281167099045
C2041,R4412,R4417,38SMB_01573_r8880_c4560,0.2031880319118499,0.9883640629417477
C2047,R0205,R0276,38SMB_00101_r480_c4080,0.1362949162721634,0.7869617846605049
C2053,R1689,R1700,38SMB_00728_r4080_c3360,0.1971448063850402,0.9754887595742066
C2054,R1583,R1577,38SMB_00688_r3840_c3840,0.1647844910621643,0.9596547453687699
C2055,R0594,R0610,38SMB_00303_r1680_c2160,0.1631954908370971,0.8887520429616789
C2056,R4455,R4452,38SMB_01588_r8880_c8160,0.184748113155365,0.9885930949312692
C2058,R0351,R0433,38SMB_00215_r1200_c1200,0.1950607597827911,0.8467487480278272
C2078,R2126,R2211,38SMB_00941_r5280_c4080,0.1755133122205734,0.8744484437823882
C2080,R1551,R1565,38SMB_00686_r3840_c3360,0.1434407383203506,0.7673761424661966
C2083,R1104,R1199,38SMB_00547_r3120_c240,0.100122332572937,0.9513983216035242
C2088,R0826,R0824,38SMB_00399_r2160_c5040,0.1841701716184616,0.8748517127555846
C2093,R3078,R3075,38SMB_01262_r7200_c480,0.1941271871328354,0.9196365009236412
C2096,R0510,R0449,38SMB_00217_r1200_c1680,0.1829344183206558,0.9688631816038522
C2101,R4673,R4666,38SMB_01648_r9360_c2400,0.1690511703491211,0.9126399931960121
C2102,R2320,R2324,38SMB_01015_r5760_c1680,0.1663457751274109,0.9517108318171308
C2103,R3265,R3462,38SMB_01350_r7680_c1440,0.1185949221253395,0.9078815450912155
C2109,R0981,R1105,38SMB_00505_r2880_c240,0.1347735226154327,0.8129497327129985
C2111,R3814,R4001,38SMB_01462_r8160_c8160,0.1837387531995773,0.9011525370966499
C2112,R1788,R1775,38SMB_00767_r4320_c2640,0.1918608248233795,0.7062727905774253
C2112,R1788,R1668,38SMB_00725_r4080_c2640,0.1753806471824646,0.7299222104938148
C2112,R1788,R1676,38SMB_00726_r4080_c2880,0.1593856066465377,0.9543502066245614
C2118,R4774,R4917,38SMB_01722_r9680_c0,0.1702349036931991,0.8514884462570262
C2119,R3447,R3252,38SMB_01302_r7440_c0,0.1339143216609954,0.7118858843232526
C2120,R2748,R2617,38SMB_01113_r6240_c5040,0.1832208484411239,0.9217344889622922
C2122,R0968,R0971,38SMB_00461_r2400_c9680,0.1986825317144394,0.9970007574165237
C2125,R0153,R0047,38SMB_00004_r0_c960,0.1814689487218856,0.9503044649794614
C2128,R0634,R0736,38SMB_00364_r1920_c6720,0.1954067349433899,0.8086899815895046
C2143,R3184,R3387,38SMB_01327_r7440_c6000,0.185996800661087,0.7351502461667954
C2145,R2665,R2778,38SMB_01177_r6720_c240,0.1842487156391143,0.9381383769006937
C2158,R0972,R0969,38SMB_00460_r2400_c9600,0.1955702304840088,0.9920665302639611
C2166,R2502,R2500,38SMB_01071_r6000_c5040,0.1813598126173019,0.9384106256610146
C2167,R0746,R0742,38SMB_00378_r2160_c0,0.1617458313703537,0.8929346593471826
C2168,R4811,R4947,38SMB_01731_r9680_c2160,0.1950929462909698,0.9993667054639279
C2178,R1008,R0870,38SMB_00425_r2400_c1200,0.146261379122734,0.7472965798017126
C2184,R0319,R0264,38SMB_00096_r480_c2880,0.1872489750385284,0.9814988228445694
C2185,R2673,R2784,38SMB_01180_r6720_c960,0.1743887215852737,0.9719833682599498
C2189,R2610,R2601,38SMB_01111_r6240_c4560,0.1479168385267257,0.8815977472285654
C2196,R1855,R1941,38SMB_00815_r4560_c4080,0.1530367732048034,0.9361811432235544
C2196,R1855,R1936,38SMB_00814_r4560_c3840,0.1191781386733055,0.8105377131175526
C2196,R1855,R1845,38SMB_00772_r4320_c3840,0.105070374906063,0.8079858786587353
C2198,R4083,R4247,38SMB_01528_r8640_c3840,0.191158264875412,0.9207165435884485
C2200,R3331,R3537,38SMB_01361_r7680_c4080,0.1908895969390869,0.982374209943925
C2201,R0207,R0278,38SMB_00103_r480_c4560,0.1746266037225723,0.9483838537838339
C2207,R2117,R2128,38SMB_00899_r5040_c4080,0.1675995737314224,0.9456675140921257
C2209,R4980,R4845,38SMB_01693_r9600_c3120,0.1915002167224884,0.9995570544951807
C2210,R3384,R3186,38SMB_01285_r7200_c6000,0.1608761548995971,0.7600145315429506
C2211,R0710,R0706,38SMB_00347_r1920_c2640,0.1794694662094116,0.9729601009244924
C2217,R0892,R1028,38SMB_00470_r2640_c1920,0.1803377270698547,0.964302791512035
C2221,R0900,R1037,38SMB_00471_r2640_c2160,0.1824319213628769,0.9689429179610214
C2222,R2700,R2693,38SMB_01149_r6480_c3600,0.1022888571023941,0.7107700664096075
C2227,R0411,R0405,38SMB_00187_r960_c4560,0.1693463027477264,0.7705409896274704
C2232,R2630,R2633,38SMB_01117_r6240_c6000,0.1727825999259948,0.9835622376497706
C2232,R2630,R2507,38SMB_01074_r6000_c5760,0.1216584369540214,0.7993242419148466
C2232,R2630,R2511,38SMB_01075_r6000_c6000,0.1178801879286766,0.8269554740083827
C2235,R3386,R3185,38SMB_01285_r7200_c6000,0.1832720786333084,0.9822132518339327
C2236,R2341,R2340,38SMB_01018_r5760_c2400,0.1336385905742645,0.7665818201892816
C2244,R4789,R4926,38SMB_01729_r9680_c1680,0.1873097121715545,0.9992716152525335
C2246,R0988,R0847,38SMB_00422_r2400_c480,0.144498810172081,0.7336790822229857
C2247,R3429,R3440,38SMB_01342_r7440_c9600,0.1165020614862442,0.8553958661632914
C2252,R3055,R3223,38SMB_01296_r7200_c8640,0.1776995658874511,0.9924267231549432
C2255,R3897,R3907,38SMB_01441_r8160_c3120,0.1770326942205429,0.9406868865472809
C2256,R1092,R1185,38SMB_00527_r2880_c5520,0.150565817952156,0.9737795896458447
C2258,R3423,R3421,38SMB_01336_r7440_c8160,0.1815358102321624,0.9961243627550344
C2266,R3279,R3285,38SMB_01313_r7440_c2640,0.1404636055231094,0.9314459496093077
