tile_name,ground_truth_boxes,predicted_boxes,true_positives,false_positives,false_negatives,maximum_true_positive_confidence,maximum_false_positive_confidence
test_0424_r4224_c8506,0,0,0,0,0,0.0,0.0
test_0425_r4224_c8698,0,0,0,0,0,0.0,0.0
test_0426_r4224_c8890,0,0,0,0,0,0.0,0.0
test_0427_r4224_c9082,0,0,0,0,0,0.0,0.0
test_0428_r4224_c9274,0,0,0,0,0,0.0,0.0
test_0429_r4224_c9466,0,0,0,0,0,0.0,0.0
test_0430_r4224_c9658,0,0,0,0,0,0.0,0.0
test_0431_r4224_c9850,0,0,0,0,0,0.0,0.0
test_0432_r4224_c10042,0,1,0,1,0,0.0,0.21464985609054565
test_0433_r4224_c10234,0,1,0,1,0,0.0,0.1608348935842514
test_0434_r4224_c10426,0,0,0,0,0,0.0,0.0
test_0435_r4224_c10618,0,0,0,0,0,0.0,0.0
test_0436_r4224_c10726,0,0,0,0,0,0.0,0.0
test_0437_r4416_c7354,2,0,0,0,2,0.0,0.0
test_0438_r4416_c7546,1,0,0,0,1,0.0,0.0
test_0439_r4416_c7738,0,0,0,0,0,0.0,0.0
test_0440_r4416_c7930,0,0,0,0,0,0.0,0.0
test_0441_r4416_c8122,0,0,0,0,0,0.0,0.0
test_0442_r4416_c8314,0,0,0,0,0,0.0,0.0
test_0443_r4416_c8506,0,0,0,0,0,0.0,0.0
